"","logFC","logCPM","PValue","FDR"
"YPR172W",-0.555948930265575,5.40686412567936,0.000111287814319794,0.000211257618649414
"YMR257C",-0.87462152657003,4.61841849430206,0.000112572314378637,0.000213627448421552
"YGL026C",-0.160293980800318,8.85928173352823,0.000112790314018399,0.000213972519412269
"YGR079W",1.30636637546069,3.24495862737056,0.000113638633409375,0.000215512754449767
"YGR036C",-0.646846988438903,5.11261292807324,0.000115344741756342,0.000218678255998806
"YML026C",0.124192726756581,9.66953767297669,0.000116118334880215,0.000220074371392131
"YNL032W",-0.495063779919227,5.88719376215429,0.000117384501994947,0.000222402849280852
"YHR001W-A",-0.7396752039093,5.05335117229998,0.00011860861078421,0.000224650176059593
"YJR096W",-0.397431074426419,6.62397451229581,0.000119369350376541,0.000226018702776959
"YNL290W",-0.304402231632118,6.97533837965495,0.000119733719966443,0.000226636091184082
"YJL029C",-0.483983781822806,5.91286434425755,0.000119848619875769,0.000226781030957764
"YOR105W",-1.04346035502057,4.17234258251709,0.000123110985327856,0.00023287969954761
"YOR223W",-0.397869550964879,6.26888821994201,0.000123401133691163,0.000233353949520809
"YFL003C",-1.47726781512165,3.32607159923806,0.000123484310263274,0.000233436633810796
"YML099C",-0.524535225888631,5.95705438348293,0.000123571428071258,0.000233526713477366
"YOL068C",-0.398300521104376,6.67328078172207,0.000124397355193452,0.000235012500217003
"YNL056W",-0.364031884849423,6.63641974048221,0.000124461765143479,0.000235059133212245
"YNL177C",-0.417537742125117,6.50445501416831,0.00012489021916554,0.000235793052585355
"YIL051C",0.173099755132989,8.66762076587677,0.000126844832695584,0.000239406977690516
"YJL204C",-0.737118512844035,5.07449564803842,0.000127104580854338,0.000239820728608136
"YDL110C",-0.217006418685164,8.03136396265453,0.000127442424988992,0.000240381520133842
"YHR193C",0.103920843519387,9.96309213023554,0.000128178105178468,0.000241692112282024
"YLR174W",-0.932412830984733,4.35413945912609,0.000129945706023203,0.000244947034896238
"YJR083C",-0.601601490158003,5.14237227334032,0.000131030596668018,0.000246913388689384
"YBR238C",0.62690525607194,4.79288287737358,0.000133369194725441,0.000251240218144042
"YJL127C-B",-0.733015142719973,4.71539731930727,0.000133498916131556,0.000251404547024322
"YCR023C",-0.472529297411771,6.01167053686233,0.000133946464893899,0.000252167111924022
"YBR083W",-0.483304807963233,6.19888968572773,0.000134423082399762,0.000252983899032885
"YHL028W",-0.536501602231721,5.84584411965697,0.000134941951704927,0.000253879659217186
"YMR109W",-0.209963574708713,8.01730980317984,0.000135517463770393,0.00025488138370293
"YKL222C",-0.899598565482295,4.71460161187702,0.000135845063891252,0.00025541634669353
"YHL026C",-0.669445925485599,4.83036146371218,0.000137838740483014,0.000259082537305589
"YPL119C-A",-1.87444989469813,2.81511907231121,0.000138717096008075,0.00026065070088275
"YCR016W",-0.607553351423122,5.22588551893089,0.000141468886422492,0.000265736952686313
"YJL074C",-0.763447430299929,5.20273356632947,0.000141958309991615,0.000266459185059213
"YJR105W",-0.162990768827365,9.193768025251,0.000142002129441623,0.000266459185059213
"YER115C",-0.681576360108116,5.11197924322368,0.000142013256416976,0.000266459185059213
"YJL147C",-0.908457020485964,4.47464873774399,0.000142033508480101,0.000266459185059213
"YDR489W",-0.847876414213393,5.10168906924534,0.000142789608092309,0.000267792745192454
"YLR410W-B",0.627887665848626,7.31688957139668,0.000143115742737189,0.000268319344035471
"YMR259C",-0.533263607617333,5.38206528588902,0.000143204736222971,0.000268401147998517
"YKR055W",-0.78612337704185,4.62869889722002,0.000143334870870868,0.000268559984465778
"YIL133C",-0.132285019245415,9.29212873366062,0.000143451041905704,0.000268692565671431
"YDR487C",-0.199429386992745,8.18583284984964,0.000145457333076188,0.000272364253105002
"YER132C",-0.518777874360917,5.51773670242921,0.000146642104967925,0.000274454648801458
"YOR283W",-0.467481184674159,5.87629024423919,0.000146666486312356,0.000274454648801458
"YNL130C",-0.394490754773155,6.41510782953939,0.000149243733153387,0.000279189114469994
"YNL267W",-0.400633618446646,6.81820368276972,0.000149543812001249,0.000279662052974522
"YPL001W",-0.873396239837976,4.63278959360299,0.00015028847748399,0.000280965851902929
"YGL134W",-0.582888427957809,5.44436029011963,0.000151406218015475,0.000282966074541241
"YBR012W-B",0.97208244560802,4.99852039435804,0.000152318344791291,0.000284580879737944
"YHR112C",-0.398903960908239,6.38246613338489,0.000152582993932883,0.00028498534567578
"YHR010W",0.113796143388074,10.1837771815094,0.000152728832260449,0.000285167718676263
"YHR009C",-0.255646912655762,7.50111750371453,0.000154462322127722,0.000288313425876887
"YJL054W",-0.354932847301271,6.67739313479685,0.000155416914640849,0.000290003747691549
"YHR152W",-0.52025661812487,5.76659166475055,0.000155809952758719,0.000290636326577743
"YDR115W",-0.514100869234397,5.55756760209624,0.000155854159917387,0.000290636326577743
"YOL054W",-0.496761640872171,5.62751319403321,0.000156398515379147,0.000291559551196727
"YKL213C",-0.281322261971134,7.26212804246867,0.000158118944569559,0.000294673951186797
"YCR088W",-0.233666939013535,8.17764513638575,0.000158377575068535,0.000295063007456083
"YOR152C",-1.12543394759768,3.74683999740509,0.000160514700590076,0.000298950419701441
"YDR050C",0.0437219429868711,12.4990856539542,0.000161179729273477,0.000300094543143853
"YMR112C",-0.677672569870706,4.80572456658375,0.000162752350687591,0.000302927228379515
"YHR104W",-0.341369652407574,6.88415320918761,0.000164119662127477,0.000305376113461725
"YDR162C",-0.459749748951351,5.9030623053302,0.000164524482986019,0.000306033123492069
"YLR223C",-0.536491254186033,5.34519492075585,0.000165328712533326,0.000307432429937049
"YMR161W",-0.448325644595851,5.87578301436103,0.000167673050310722,0.00031169382302499
"YGL243W",-0.822733981902993,4.79705401680681,0.000169830428956616,0.000315605103057883
"YKR025W",-0.401392675502335,6.25158593551743,0.000169955688266497,0.000315738715062124
"YJL095W",-0.446002823254276,6.02855021440855,0.000170530229216393,0.000316706643525862
"YMR170C",-0.494214979574518,5.57758520852537,0.000171803773251641,0.000318937975018354
"YPR070W",-0.461603208639233,5.83821931310992,0.000171839490342828,0.000318937975018354
"YCL004W",-0.693079337039645,4.78468947298611,0.000172386261786536,0.000319852465033218
"YBL112C",-0.369794844416433,6.37147696326094,0.00017316579434197,0.000321198120727723
"YBL080C",-0.548479307402623,5.31333638114616,0.000175986056154619,0.000326327011678746
"YAL028W",-0.45108913567255,6.06320479433166,0.00017850273404907,0.000330889936518906
"YBR062C",-0.473025751359033,5.74099097134297,0.000179923044290984,0.000333418306630051
"YGR278W",-0.746007697908232,4.94047538348928,0.000181138561731329,0.000335565707502904
"YHR121W",-0.365637378024602,6.41233920777188,0.000181758166709987,0.000336608160382783
"YNL241C",-0.134495481939678,9.19393093861158,0.000182656415541455,0.000338165835656693
"YPL002C",-0.718222647597568,4.86657199709588,0.000183551314912481,0.000339716337296576
"YMR017W",-1.4305923374034,3.1533840754846,0.000184385113818651,0.00034115282003282
"YMR233W",-0.931799977090828,4.52632425635804,0.000185080629182636,0.000342332629844845
"YPR094W",-0.840744961428277,4.49026297429418,0.00018791272338175,0.000347462370078067
"YDR403W",-1.56694818938138,3.1791443677473,0.000188966437660907,0.000349301596888343
"YPL245W",0.441425828398362,5.69980624077624,0.000189037527183082,0.000349323875184977
"YCL058W-A",4.75391150562711,1.37361885040863,0.000189537373647248,0.000350138195401426
"YDL057W",-0.702861129322333,4.88285876299833,0.000190379092496518,0.000351510516523017
"YGL041W-A",-0.681374294122287,4.97066107272869,0.000190399054496581,0.000351510516523017
"YDR249C",-1.05736929469656,4.02262015776898,0.000192108687707369,0.000354556177531037
"YOR073W",-0.803524522983135,4.874471748693,0.000194416503803875,0.000358703602434528
"YER077C",-0.614586268398721,5.29522968417822,0.000194921110653021,0.000359522509892122
"YLL057C",-0.957228816199596,4.42608883610371,0.000195480599146574,0.000360442101947734
"YGL249W",-1.31335290893017,3.51128087535088,0.000195579399292877,0.000360511933213692
"YDR205W",-0.520423435853375,5.76864066111263,0.000197150666572494,0.000363295077580021
"YGL098W",-0.506127189782568,5.60186044412164,0.000198308874638373,0.000365315570123056
"YLR456W",-1.19118569444029,3.6197073143315,0.000199395184019878,0.000367202397711055
"YNL159C",-0.417850125993377,6.01026168084058,0.000199844168287369,0.000367900237839779
"YIL153W",-0.234820163045888,7.67535452738398,0.000199898472985447,0.000367900237839779
"YLR342W-A",-1.98143835169699,2.6202288758362,0.000201607873201355,0.000370930903523762
"YOR150W",-0.517413741778867,5.64193445989157,0.000203155782292793,0.000373662655836635
"YDR524C",-0.490322090014356,5.73868660900046,0.000203914398921832,0.000374941422753412
"YMR283C",-0.680182506548085,4.77649509119677,0.000204137480586253,0.000375235002369946
"YGL232W",-0.505475480141132,5.68097642626023,0.000205429927473474,0.000377493441261039
"YHR111W",-0.437922268323586,5.98854068539518,0.000207013691099069,0.00038028562875914
"YPR036W",-0.136180436715582,9.28834290866322,0.000207534814213215,0.000381124610707508
"YPR178W",-0.529898132538359,5.85974848366666,0.000209359691100668,0.000384356590829243
"YLR344W",-0.138043190657661,9.15076531883678,0.000212340717546308,0.0003897084447027
"YER009W",-0.217030517293535,8.14546296393651,0.000213678061758914,0.000392041268659687
"YDL204W",0.440186449306014,5.73580209458027,0.00021416592479322,0.000392814561996741
"YLR034C",-0.462036521972142,6.20885818986595,0.000215584140240911,0.000395293262412604
"YDR080W",-0.638869430477751,5.15816524417743,0.000216476888823822,0.00039680723394379
"YDR538W",-0.633348845274075,5.02934417666479,0.00021714595897344,0.000397910386883197
"YGR238C",-0.545024702857621,5.409440548012,0.000218080386388011,0.00039949896168974
"YPL091W",-0.250937257642031,7.92274656587361,0.000219591826396249,0.000402143248773323
"YKL093W",-0.609097063249883,5.25002642167377,0.00022030778292311,0.000403329564219072
"YPR147C",-0.571358905229323,5.71044394735986,0.000221024426088727,0.000404516402464275
"YER129W",-0.376620190561622,6.76862659130422,0.000223034892780207,0.000408069715702066
"YBR074W",-0.406551766661458,6.30661597571024,0.000223406811555995,0.000408500403270298
"YGL236C",0.54547225265078,5.39847330245846,0.000223408366567971,0.000408500403270298
"YGL094C",-0.370822466099173,6.30356497615789,0.000224323981064798,0.000410047882595122
"YBR049C",-0.430496722379573,6.21590021087473,0.000224485619354215,0.000410216618196076
"YKL148C",-0.212522327710843,7.88739246232472,0.000224740116635717,0.000410554884264754
"YML097C",-0.726147381752271,4.83863002540787,0.000225413843171383,0.000411658552483048
"YKR064W",-0.607955475067604,5.38435616275784,0.000231256507367797,0.000422198319683817
"YOL152W",0.834204924172397,4.15607724054144,0.000235778376856215,0.000430320991936528
"YDR461C-A",-0.603528189757269,5.21299422795257,0.000235977764348819,0.000430552091166192
"YBR181C",0.0954578229227476,10.1274228889308,0.000236562931127334,0.000431486702675843
"YFL022C",0.200956343005097,7.97364834369464,0.000236659628472864,0.000431530052904141
"YOR264W",-0.389750744186637,6.18391812043917,0.000237504001738187,0.000432936284129653
"YDR210C-D",0.84511250453276,6.27055751142591,0.000238003965685403,0.000433661264640718
"YKR003W",-0.361483821806351,6.46897837671688,0.000238048299400549,0.000433661264640718
"YNL255C",0.163574682290548,8.49780294665608,0.000239003893403194,0.000435268093957125
"YBR246W",-0.364166616405266,6.40315762187309,0.000240065291508177,0.000437066563031964
"YJL128C",-0.303178387189622,6.96692946060496,0.000240414874972876,0.000437568383640266
"YPL216W",-0.762461921893302,4.89797325944663,0.00024077561422843,0.000438090193539244
"YDR177W",-0.312371847841592,7.15641127812476,0.000241742153466223,0.00043958189262583
"YHR166C",-0.639528720085119,4.9672627924229,0.000241744038973204,0.00043958189262583
"YBL091C-A",-0.519193070274777,5.96203140689766,0.000243436825102779,0.00044252402277516
"YMR012W",0.193326317862834,8.03600953048855,0.00024351911978948,0.000442537663327503
"YMR188C",-0.698470373875037,5.19685412406159,0.000243913151715363,0.0004431176293214
"YMR214W",-0.335962413859393,6.71682907822896,0.000245640542640084,0.000446118812400667
"YKL176C",-0.370718681997426,6.50048994665865,0.000248371673811278,0.000450940532047049
"YGL246C",-0.510652009619396,5.5725910408747,0.000248551737294146,0.000451129027475295
"YER190W",1.27078564179897,3.75049152492235,0.000249224764862812,0.000452211877857485
"YLR094C",-0.419558255502502,6.02299111388873,0.000249817921158013,0.000453149184393612
"YLR019W",-0.240223159657135,7.52876078900342,0.000250479424551287,0.000454076601342915
"YFR028C",-0.415420904965234,6.37646011270404,0.000250482681558775,0.000454076601342915
"YAL027W",-0.580278890031257,5.09231934443306,0.000251196365390625,0.000455230901689533
"YML078W",-0.266123657583833,7.53490957121588,0.000251409148435301,0.000455477015092369
"YOL043C",-0.52878459302652,5.65350403163559,0.000251636312204463,0.000455749023358986
"YKL218C",0.400696072605979,6.22820573363248,0.000252149111453993,0.000456538033192558
"YHR143W-A",-0.561582667263644,5.43098371443924,0.000252322250793823,0.000456711764437764
"YDR240C",-0.989416988980081,4.09932195064947,0.000252907283204571,0.000457630701749677
"YOR267C",-0.220851713361367,7.94061394330531,0.000253520870844513,0.000458600731515433
"YMR137C",-0.865914969715236,4.6610953358476,0.00025637059730175,0.000463613943836936
"YJR026W",-4.71792364936979,1.69448155497664,0.000257189292596083,0.000464668410470541
"YLR227W-A",-4.71792364936979,1.69448155497664,0.000257189292596083,0.000464668410470541
"YML040W",-4.71792364936979,1.69448155497664,0.000257189292596083,0.000464668410470541
"YHL007C",-0.296762332370999,6.94766595636463,0.000257626394197417,0.00046531604837183
"YLR025W",-0.360316178612875,7.45002504685391,0.000258254918417002,0.000466277763401815
"YDR339C",-0.491074871072946,5.61628708517221,0.000258316462469351,0.000466277763401815
"YLR007W",-0.494291642700083,5.74136673206979,0.000259351999297197,0.000468004202452429
"YBR281C",-0.411746927862168,6.01233996362812,0.000259578898808334,0.000468270836661254
"YGL120C",0.405430544485793,6.60630743684387,0.000260163986779418,0.00046918327027547
"YDR440W",-0.499182664379788,5.46080847043002,0.000261370647755123,0.000471215759526831
"YFL029C",-0.383799211816082,6.34983805115611,0.000261782834378513,0.000471815117580768
"YGL216W",-0.455004783265869,5.85438767166267,0.000264633216008618,0.000476807167820643
"YDR148C",-0.273917713244821,7.42578530270051,0.000266092677730104,0.000479290829263022
"YKL089W",-0.701133061852197,4.62419662697296,0.000267352182890353,0.000481412923360384
"YMR145C",0.18281121650615,8.2303675474149,0.000268045728421044,0.00048251493004786
"YBR025C",0.140018618830508,8.99141405023183,0.000268908239960593,0.000483920333286749
"YNR048W",-0.756445690201175,4.71496774501382,0.000269441457725963,0.000484732473507001
"YKL184W",-0.335575216299722,6.91150012491532,0.000269760247252505,0.000485158475073883
"YMR146C",-0.134562570654318,9.19748560007662,0.000271677305815249,0.000488457799607666
"YPR157W",-0.551618555858042,5.32490175653824,0.000271894661911529,0.000488700095543899
"YOL014W",0.704481634817229,4.45151231208658,0.000272024900214277,0.00048878570743027
"YBR205W",-0.259484459163961,7.31162310830298,0.000274817673681526,0.000493653969390888
"YIL008W",-0.552801734568159,5.60419764246774,0.000276615835949798,0.000496733202220017
"YOL008W",-0.972521920675272,4.75359168748264,0.000278408846882449,0.000499801318872406
"YGR267C",-0.220805193181113,7.74272429997079,0.00027952191197762,0.000501647301538241
"YOR071C",-0.453707056420247,5.72846549106488,0.000281072453079845,0.000504277048172663
"YGL083W",-0.540497189616027,5.71708749643226,0.000281790421049556,0.000505411919172544
"YBR060C",-0.543484099816038,5.52258962664196,0.000286212657668948,0.000513187968311262
"YBR120C",-0.848945535905359,4.34307930163617,0.000288065085263386,0.000516352956529371
"YJR095W",-1.86661537634922,2.67625992626485,0.000290094539003909,0.000519833248723843
"YJR013W",-0.473702935781486,5.5800406579991,0.000290382974607524,0.000520192570618444
"YDR254W",-0.810037697109764,5.14217371970005,0.00029047224216379,0.000520194993003374
"YKL039W",-0.224989995004807,7.93816625291143,0.000293402459101613,0.000525283615886306
"YLR424W",-0.851648019856648,4.34315678154368,0.000293552415592925,0.000525393116474088
"YDR472W",-0.563112056561434,5.53812113177524,0.000294569223024282,0.000527053550842056
"YOL002C",0.326859494848845,6.47124781340153,0.000296073222513684,0.000529584418867432
"YNL001W",-0.556699820047084,5.41554759462157,0.000300526968455411,0.000537388356709177
"YDR313C",-0.732085274989819,5.21909357613735,0.000300663532225816,0.000537470126942645
"YGR256W",-1.0026569889838,4.35967836975449,0.00030198877464728,0.000539676103771657
"YIL167W",-0.755597117009868,4.55119588363789,0.000310429372452546,0.000554512902815009
"YOL001W",-0.674201500353317,4.96318624490429,0.000310520276139469,0.000554512902815009
"YGL090W",-0.80797197796605,4.71514766093922,0.000310572208877631,0.000554512902815009
"YPL027W",-2.14519126143427,2.3947911107156,0.000311279321721863,0.000555607766705358
"YDL069C",-0.904525952966584,4.15289544702396,0.000313130122688917,0.000558742743048952
"YHR106W",-0.38459776071238,6.3313441599397,0.000318251606461542,0.000567710206642431
"YPL162C",-0.586714884437061,5.13249241638321,0.00031897105511722,0.000568822101605965
"YOR052C",-0.318309148611446,6.6777235673006,0.000319605916791853,0.000569782527766614
"YBL039C",0.418656086684824,5.97213680768371,0.000322817407785732,0.000575334518634993
"YKR015C",-0.753076905755641,4.49031668916905,0.000328739885503791,0.000585713310004797
"YFL010C",0.20517850282606,7.9406063778537,0.000331696214567663,0.000590802679589663
"YGR028W",-0.435520877526236,6.10701708802074,0.000332002905873276,0.000591170988279317
"YBR154C",-0.53600141205031,5.8793359265989,0.000333733006650446,0.000594072864124756
"YKL168C",-0.475142630293927,6.13856271018625,0.000337184310329543,0.000600035959163881
"YCR019W",-0.609558328251632,4.95985739709486,0.000341804915149767,0.000608075671359343
"YDR283C",-0.411059650985323,6.23359420320825,0.000343748006203958,0.00061134864824431
"YIL044C",-0.429020055599109,6.02343735481154,0.000345047333196008,0.000613475081286291
"YNL024C-A",-0.594205003871087,5.49658982501045,0.000345894832195749,0.000614797152929483
"YBR288C",-0.523334600755685,5.58924604353672,0.00034692794275088,0.000616448239416504
"YOR386W",-0.507814634843801,5.46646311590202,0.00034902037906692,0.000619980060924337
"YNL146C-A",-2.11735504374947,2.37249495653744,0.000349203158474364,0.000620118574037459
"YPR169W",-0.303657630803826,6.81225173078775,0.000350440673815954,0.000622129453036003
"YER172C",-0.346037668337116,6.4168464085831,0.000352090725238023,0.000624871272115591
"YNL122C",-0.904152542847872,4.29005874594385,0.000353085177859547,0.000626448275080942
"YGR215W",-0.787560417050303,4.63300453335357,0.000353369429907681,0.000626764663298485
"YNL054W",-0.349709910124145,6.36725187213563,0.000353833990742052,0.000627400576332251
"YNL321W",-0.279627033195302,7.10817545629366,0.000355598780368176,0.000630340917746704
"YLR288C",-0.621876684681868,5.52457505963239,0.000356860207205473,0.000632387495068818
"YPL007C",-0.588607065871764,5.1457647755425,0.000357168279116279,0.000632743924410486
"YFL031W",0.204474475583548,7.82391528758217,0.000357488648258921,0.000633121919110457
"YPL252C",0.398871605724548,5.99427542025648,0.000358983931695959,0.000635579869492816
"YGL064C",-0.734413217638995,4.43763920382352,0.00036023555591275,0.000637605080567077
"YOR286W",-0.453127688527312,5.86039312143139,0.000363557994827641,0.00064329325819233
"YGR205W",-0.379753846586591,6.30991587280585,0.000364457648685693,0.000644692348960611
"YDR253C",-0.642366001447506,4.87092686387717,0.000367274355488574,0.000649480681836788
"YNL126W",-0.890045962801761,4.17252763160791,0.000367977380650104,0.00065052947753411
"YOL077W-A",-0.56989688619036,5.17819866019994,0.000371188649848786,0.000656010526032038
"YKR007W",-0.32197733639188,6.69401977232201,0.000371453586753145,0.000656282733000406
"YMR218C",-0.429612556754412,5.8234280619638,0.000372599272326607,0.00065811041622583
"YDR415C",-0.497311978937015,5.60427097513733,0.00037586695068856,0.000663683899499913
"YJL039C",-0.358675877622955,6.41191041082237,0.000380595884134815,0.000671833486403849
"YGL013C",-0.426794167513423,5.79473468102212,0.000385369593568061,0.000680057227898067
"YLR289W",-0.775739340755768,4.81777257955671,0.000387775501118803,0.000683899536596165
"YNL044W",-0.34208907071945,6.75584338495959,0.000387801975469735,0.000683899536596165
"YLR143W",-0.558365578713306,5.40103575380098,0.000387893669903115,0.000683899536596165
"YOR361C",-0.20513024290872,7.99112150148217,0.00038846798240538,0.000684708088141983
"YHR070W",0.45492026789492,5.60962363634416,0.000388794228282727,0.000685079049657206
"YDL219W",-0.888198412909307,4.2481022062159,0.000389012404953626,0.000685259422480085
"YIL157C",-0.385459090095015,6.38179250711082,0.000403085525770124,0.0007098384095184
"YAL047C",-0.672596006584074,4.65651787049418,0.000404017858418828,0.000711268571337162
"YOR213C",-0.658108637285741,4.97845001619564,0.00040458707435232,0.000712058809917513
"YER007W",-1.06063852161166,3.70281094359502,0.000409304708226093,0.000720147475044243
"YGR104C",-0.781256665627389,4.80124718184873,0.000409720147413508,0.000720664123735352
"YBR198C",-0.263184074650819,7.36087244579513,0.000410114476292314,0.000721143345088149
"YNL137C",-0.384622349097691,6.10680484627759,0.000411597835836565,0.000723536659133973
"YGL051W",-0.872505599521813,4.59989104760573,0.000412404648534818,0.000724739621437636
"YFL017W-A",-0.761207185204184,4.61421589683772,0.000412838556328294,0.000725286739250153
"YIL173W",-0.852845497169028,6.0005600261262,0.00041421203384807,0.000727483705633431
"YFL027C",-0.611792243656249,5.30698658614586,0.000414728423985341,0.000728174505852006
"YCR035C",-0.373757172265465,6.13685693353821,0.000420390980911081,0.000737897785242024
"YGL183C",-3.29022000770837,1.83233309239469,0.000421420210448598,0.000739484989686937
"YML031W",-0.251384657931967,7.25898932929588,0.000421545322979381,0.000739485228600356
"YDR291W",-0.442793490171411,5.8052873717806,0.000421957755000656,0.000739989340942171
"YBR250W",-2.48496544670027,2.1538604096856,0.00042215129972537,0.000740109404585189
"YDR001C",0.179883767677225,8.09876197578152,0.000424567038885901,0.000744124161459679
"YER154W",-0.293218476906673,7.00786089769448,0.000426589968611929,0.000747448280804496
"YPR129W",-0.296113596699028,7.24636054903055,0.000428193570169543,0.000750035925012785
"YKL106W",-0.485088931354559,5.51265936946592,0.000430057148559785,0.000752991154420999
"YHR032W",0.274582488864899,6.9160998360314,0.000430135220879327,0.000752991154420999
"YIL001W",-0.926551718871865,4.25382788700469,0.000430968977754868,0.000754227578046599
"YER105C",-0.348462923078381,6.66727226630741,0.000433323900541752,0.000758124636163674
"YNR027W",-0.441192549006679,5.91573863112954,0.000434715784979603,0.00076033499844053
"YHL019C",-0.310739844517703,6.652029162521,0.000438033945454105,0.000765912191268304
"YOR074C",-0.498427184714274,5.69034058325329,0.000438947598379629,0.00076728299545414
"YAL060W",0.23841796749488,7.66238923691571,0.000440424523130882,0.000769637301643659
"YIL099W",0.620477991525913,4.6275562318645,0.000442609119434908,0.000773226501238959
"YKL107W",-1.01565653995404,3.82299093900782,0.000443444122499596,0.000774456574034861
"YIL041W",-0.181757302519427,8.18805239721042,0.000444333050407261,0.000775780070598926
"YOR291W",-0.374322443271125,6.78820993702289,0.000445772934319546,0.000777976271476682
"YIL172C",-0.789900306673426,4.55618152729354,0.000445853901736933,0.000777976271476682
"YDL006W",-0.458276335356933,5.60183764978751,0.000446525032562628,0.000778917634927202
"YJL221C",-0.789899032250177,4.55618152729354,0.000446979018694349,0.000779479768232969
"YHR100C",-0.881334244207895,4.13971869326563,0.000447473763715034,0.000780112628138438
"YGR062C",-0.684623399587102,5.15175887657378,0.000447880933468472,0.000780592484045051
"YLR210W",-0.788176463669237,4.49546253020349,0.00044954556041279,0.000783262980259859
"YPL172C",-0.449051646273553,5.81552571589691,0.00044990526763721,0.000783644013736682
"YMR202W",-0.169031054954487,8.90461894614166,0.000450029129402948,0.000783644013736682
"YPL171C",-1.28611163849026,3.58129608476602,0.000450908306392669,0.000784943939077794
"YOR096W",-0.107408473132682,9.62078974631706,0.000456188540169434,0.000793902232994865
"YOL116W",-0.544392364039632,5.68501922590421,0.000456817702229832,0.000794763406084655
"YMR204C",-0.72546726958536,4.75499699336354,0.000458767841808976,0.000797921610812379
"YMR152W",-0.315632316935053,6.7206586695447,0.000460046034651286,0.000799909605357526
"YJL001W",-0.193316815412438,8.06200225846498,0.000464361053542737,0.000806950249938283
"YDR331W",-0.43785715777958,5.73907391321176,0.000464368024512397,0.000806950249938283
"YGR188C",-1.04165884880671,3.72942288455921,0.000465950407152328,0.000809462289818064
"YCL029C",-0.468042258762283,5.71513311277797,0.000470987121179677,0.000817972056360479
"YGR099W",-0.567414061886184,5.14254930018117,0.000472176701791304,0.000819797401554914
"YLR011W",-0.668644603693435,5.15553932305144,0.000472875380010517,0.000820769616756301
"YMR079W",-0.334943432231279,6.48884316222983,0.000473667268349641,0.000821902999068863
"YHR114W",-0.294983816919912,6.83171931806333,0.000473816666923019,0.00082192120146101
"YLR405W",-0.54478634822022,5.32192113352118,0.000474239254075972,0.000822413149580166
"YJR135C",-0.993140838136535,3.77275186472167,0.000476121210618266,0.000825434867632077
"YIL062C",-0.261235328222421,7.82845826134937,0.000476987423405024,0.000826694371496053
"YIR024C",-0.67759088350237,4.75926194343907,0.000479423375965514,0.000830672947463527
"YDR182W-A",-2.83919659240397,2.04497998611496,0.000479884731878277,0.000831228910574873
"YOR196C",-0.380627755593038,6.43853983846811,0.000480726324091399,0.000832442979118762
"YDR075W",-0.862049715236029,4.49553183945504,0.000484496882937661,0.000838726757268034
"YML018C",0.380476867861139,6.04131829247732,0.000485053755664937,0.000839445180540928
"YFL025C",-0.488679555312487,5.37109800014719,0.000487027096179262,0.000842613838623594
"YBL019W",-0.646678510616804,4.88701963817112,0.000487946832148286,0.000843958317983458
"YNR068C",-0.969798715952293,4.02963269928476,0.000488630668623266,0.000844894116377518
"YGL133W",-0.361315891066402,6.22061876433315,0.000489996096458785,0.000847007567264571
"YNL172W",-0.466748171292362,5.59987930008805,0.000491288501423254,0.00084899359314293
"YBR185C",-0.556916646632542,5.25673258866601,0.000495722452238399,0.000856261673901195
"YBR078W",-0.0986506970375733,10.1329201168671,0.000495783757780209,0.000856261673901195
"YHR014W",-1.99571725225714,2.48081641547494,0.00049805919096378,0.000859940540686514
"YLR067C",-0.652942956850357,4.78905150081343,0.000499364402528836,0.000861942581611179
"YMR242C",-0.133081794224798,9.46410314029901,0.000499740506885141,0.000862340209751932
"YBR164C",-0.347695742037068,6.39665547027732,0.000506953939460204,0.000874532495564439
"YMR073C",-0.571689528177752,5.1688316005756,0.000509516482711757,0.000878696889596464
"YKL090W",-0.6441646209048,4.88689929636698,0.000513258654895833,0.000884892616846924
"YDR400W",-0.557843735768137,5.20394922426426,0.000515642126762737,0.000888742925736998
"YGL057C",-0.982464428357611,4.03683778573806,0.000516331862035497,0.000889672576489235
"YJR064W",0.204578389884062,7.99379988670288,0.000521039620169502,0.000897522978906243
"YLR357W",-0.372378477114411,6.15182198547104,0.000524679533992323,0.000903529919276069
"YLR214W",0.295711821021421,7.04130173561545,0.000525762730535974,0.00090513182327069
"YHR056C",-0.50345445579568,5.57513816847776,0.000529837062725698,0.000911880715575321
"YJL113W",-1.26375657023021,3.57169360856987,0.000532845925630369,0.00091679248094065
"YPR083W",-0.600969020453258,4.96728902790947,0.000538245235362328,0.000925813098150841
"YDR082W",-0.722797655305685,4.46952734386921,0.00053911188830385,0.000927034304880523
"YMR319C",0.183688282886134,7.99247790093232,0.000540396254424568,0.000928972875488137
"YOR080W",-0.515669181178211,5.28074021174458,0.000546049906292233,0.000938419197075557
"YDR167W",-0.364648994904134,6.23743675062464,0.000546584590992852,0.000939065338241784
"YGL159W",-0.605031527177244,5.04698108244783,0.000547227963647043,0.000939897782554297
"YDR273W",-0.781080494136764,4.49017152079567,0.000548292096072694,0.000941452214875836
"YGL140C",-0.292978888155724,6.75018898438414,0.000551008673120762,0.000945842274109529
"YGR117C",-0.450010995226936,5.85061869717609,0.000552211669850498,0.000947632381237063
"YDR475C",-0.266591104398167,7.03665957383328,0.000555744449984621,0.000953418356207307
